#Frame    epair[bond] epair[angle]   epair[dih] epair[vdw14] epair[elec14]   epair[vdw]  epair[elec] epair[total]
      25     996.9554      61.3001       9.1940       3.9840       84.4964     533.0257     -13.8451    1675.1104
      26    1039.8030      51.8511       8.8931       2.8911       83.9335     485.5723     -12.4601    1660.4840
      27    1051.9912      52.4959       8.6797       4.1049       86.3137     476.6376     -12.0974    1668.1255
      28    1085.3134      60.4263       8.3078       2.2875       84.4252     444.7577     -13.1074    1672.4104
      29    1041.1373      50.9593       7.6551       1.6595       81.2219     496.1892     -11.7719    1667.0504
      30    1027.4096      58.9100      10.3958       2.8210       87.1361     497.9889     -17.4230    1667.2384
      31    1049.7760      55.4456       8.1586       3.2921       87.9656     482.3933     -17.3309    1669.7004
      32    1038.0054      53.3772       8.7525       2.4790       85.9179     499.2386     -15.9539    1671.8167
      33    1067.9921      45.8280       9.4767       2.6955       85.3951     466.9234     -13.7005    1664.6104
      34    1049.2877      56.5618       8.2197       3.3529       84.6083     480.3993     -13.8463    1668.5835
      35    1046.5590      64.6545      10.1321       2.7279       84.3667     480.0015     -13.4288    1675.0129
      36    1078.2182      53.2813      11.1256       4.2046       86.8064     453.8709     -15.2564    1672.2506
      37    1013.0964      64.3428       9.1597       2.9511       82.1077     507.6992     -10.6408    1668.7162
      38    1078.1332      53.0920       8.1807       2.0752       85.5722     456.3115     -13.7470    1669.6179
      39    1027.5057      53.6186       8.8798       3.4358       86.8013     505.3408     -13.5334    1672.0486
      40    1047.8156      63.6702      12.0267       2.6624       88.7772     478.4208     -17.0412    1676.3317
      41    1060.0642      60.3600      11.6863       3.0862       84.3914     468.3130     -14.8356    1673.0655
      42    1040.9307      72.1557      11.5559       5.2729       85.2503     482.2967     -16.9500    1680.5123
      43    1017.6470      56.9734       8.2407       2.9649       82.3793     511.8612     -12.4205    1667.6460
      44    1054.7253      55.7920       7.9036       2.3943       81.6575     473.6158      -9.8838    1666.2047
      45    1026.3111      65.4373      10.7049       2.9762       85.7361     494.4105     -16.3546    1669.2215
      46    1035.7583      53.5069       9.7735       3.7447       84.2111     497.4767     -16.8421    1667.6291
      47    1045.0084      51.4698       8.7497       2.1094       83.4274     486.6600     -15.3138    1662.1110
      48    1036.1934      66.4702       9.9485       4.6204       82.9446     486.6712     -14.8686    1671.9797
      49    1048.6599      53.2426      10.0371       2.4995       84.9092     486.0753     -17.1177    1668.3059
      50    1062.1135      58.0306       9.4927       2.3891       80.5474     468.0641     -10.5808    1670.0565
      51    1044.2823      55.6186       9.2325       2.9528       81.9262     484.4975     -11.8236    1666.6862
      52    1079.3923      56.8318       8.8835       2.8248       81.4057     449.8113     -10.6224    1668.5271
      53    1036.1304      54.3477       8.5317       4.3009       84.1382     493.6766     -11.7551    1669.3703
      54    1038.9485      59.9801       9.3249       3.0376       81.0994     484.3500      -8.7335    1668.0069
      55    1032.8160      59.1685       9.0154       3.0526       83.3647     500.1400     -11.4398    1676.1174
      56    1052.0371      50.6158       9.7011       3.5659       82.3399     480.3917     -12.2926    1666.3588
      57    1007.4336      55.9142       8.6832       2.8837       81.8952     526.6372     -11.2349    1672.2122
      58    1042.9366      59.9551       7.6470       3.3507       81.1634     483.2298     -10.8318    1667.4509
      59    1027.0149      54.8448       7.4936       3.5000       79.5398     501.8611      -9.3026    1664.9516
      60    1043.4943      50.2769      10.0784       2.5153       90.2388     486.8857     -18.6258    1664.8635
      61    1053.7901      59.7830       8.9496       3.7733       81.7246     476.2809      -9.6230    1674.6787
      62    1044.7805      52.3808       8.3466       1.8933       87.4532     491.9240     -15.2749    1671.5035
      63    1072.9746      53.9002       7.6591       2.6981       82.4878     457.7105     -12.9369    1664.4935
      64    1045.5733      60.5984       7.8891       3.9507       81.3265     476.7660      -9.8367    1666.2674
      65    1056.4807      58.2960       9.0117       4.1515       83.8068     465.0861     -13.8076    1663.0253
      66    1048.0833      66.1987       7.7473       2.9894       81.9428     477.6643     -13.1640    1671.4619
      67    1038.5184      62.1905       8.5919       4.0903       86.1885     490.4253     -13.7721    1676.2328
      68    1061.3655      52.2524       9.7384       2.0858       82.6028     474.5194     -11.9721    1670.5922
      69    1057.1798      48.8912       9.1472       4.2618       83.1355     475.6862     -12.3065    1665.9951
      70    1018.5886      54.4673      12.2872       3.1139       85.3814     515.5824     -15.7306    1673.6901
      71    1047.6880      52.1663       7.8908       3.0486       86.1401     479.4333     -13.6986    1662.6684
      72    1047.3142      52.9153       7.2643       2.3011       83.3509     486.4668     -12.8272    1666.7854
      73    1067.1199      49.2508       8.8293       3.5035       85.4881     463.6855     -12.6469    1665.2303
      74    1043.9649      54.5294       5.9121       3.4209       86.9385     481.1983     -14.8821    1661.0820
      75    1070.8993      54.1042       9.9972       2.9896       83.2732     462.8343     -13.4496    1670.6481
      76    1036.3702      46.5806       9.0721       3.0702       86.2233     492.5154     -12.1243    1661.7074
      77    1064.6779      55.7535      10.2962       3.1037       89.1849     464.5713     -19.2318    1668.3557
      78    1037.8362      54.9130       7.9793       3.7694       87.1180     491.9353     -14.2306    1669.3205
      79    1063.7469      63.4823       8.2851       3.3948       85.1555     463.6976     -16.0689    1671.6933
      80    1059.4260      54.1278      11.2745       2.8585       85.4965     480.3601     -13.4145    1680.1289
      81    1038.0972      57.0241      10.0810       4.4150       83.3580     489.9125     -14.0680    1668.8199
      82    1063.3630      51.5712       8.5447       4.5126       83.8048     470.9080     -13.7366    1668.9676
      83    1036.3358      64.4402       8.8333       5.4584       86.8467     486.7968     -15.8046    1672.9065
      84    1058.7273      58.7830      13.9549       4.4715       81.9472     472.8397     -13.0182    1677.7055
      85    1056.1156      53.4233      12.0835       3.6501       88.8011     472.1208     -16.3962    1669.7981
      86    1030.7425      57.5690      11.5277       1.7947       89.2183     499.7409     -17.3194    1673.2736
      87    1032.3448      66.8364      10.7653       2.7764       84.4335     492.6875     -15.1421    1674.7018
      88    1030.2166      57.4203      10.1902       2.9017       85.1621     493.9737     -12.6710    1667.1936
      89    1036.8176      60.7762      10.0771       3.8936       83.5598     484.2881     -11.9360    1667.4764
      90    1017.4637      59.2944       9.1069       5.0291       83.9702     506.1847     -13.3921    1667.6568
      91    1029.7968      54.3497       9.0161       3.5073       84.5334     499.8416     -14.0883    1666.9567
      92    1021.2393      56.3529      13.0263       3.4976       82.7298     507.7877     -11.4425    1673.1912
      93    1029.1992      53.7825      13.7798       2.7433       86.2623     502.3374     -15.2855    1672.8192
      94    1044.0718      51.4960      10.5085       4.3396       85.9216     484.7210     -15.0137    1666.0449
      95    1025.1067      64.1669      10.7773       2.7022       83.1824     497.7634     -15.5803    1668.1186
      96    1009.1353      62.6674       8.5362       3.2976       83.2106     514.8636     -15.9777    1665.7329
      97    1062.0500      49.4031      10.2837       2.4343       83.9012     473.1902     -12.2920    1668.9706
      98    1031.5154      61.2759       9.6068       2.5398       89.5981     489.3395     -18.5327    1665.3428
      99    1052.9451      57.1531      11.9804       3.9227       88.1840     475.3067     -15.2084    1674.2837
