frame,time_ps,dO56_R346,dO56_R483,dO57_R346,dO57_R483,anchor_min,tail_hsa_min,cls,dO38_R408,pep_ecd_min,com_hsa_ecd,lnk_e2e,lnk_rg
763,76300.000,14.726,13.244,14.663,13.287,13.244,3.292,surface,13.244,2.737,44.505,19.682,9.005
764,76400.000,15.013,12.136,15.559,12.127,12.127,3.251,surface,13.061,2.654,44.913,19.923,9.026
765,76500.000,15.025,11.692,15.922,12.993,11.692,3.499,surface,13.444,2.746,43.893,20.195,9.024
766,76600.000,18.040,14.844,17.352,13.539,13.539,3.448,surface,12.401,2.693,44.676,18.565,8.945
767,76700.000,15.076,12.497,15.424,13.682,12.497,3.330,surface,14.461,2.893,45.057,19.833,9.268
768,76800.000,13.782,10.783,14.339,12.145,10.783,3.324,surface,13.995,2.590,44.450,18.637,8.887
769,76900.000,14.189,11.213,14.421,12.087,11.213,3.480,surface,12.898,2.691,44.371,21.112,9.171
770,77000.000,14.135,10.622,15.015,12.192,10.622,3.036,surface,14.931,2.624,44.431,19.355,8.845
771,77100.000,14.907,10.757,14.803,11.590,10.757,3.328,surface,14.765,2.779,44.460,19.642,8.826
772,77200.000,13.820,10.581,14.539,12.119,10.581,3.094,surface,14.418,2.767,44.709,19.219,9.003
773,77300.000,14.334,11.629,15.465,13.301,11.629,3.365,surface,13.863,2.670,44.794,17.907,8.897
774,77400.000,15.179,12.206,14.656,11.371,11.371,3.398,surface,13.734,2.658,45.060,19.521,8.906
775,77500.000,13.681,11.716,15.159,12.464,11.716,3.063,surface,12.738,2.818,45.382,18.044,8.914
776,77600.000,15.635,12.431,15.402,12.523,12.431,3.318,surface,14.029,2.688,44.466,17.011,8.635
777,77700.000,14.251,11.172,15.070,12.038,11.172,3.127,surface,14.048,2.755,44.771,17.313,8.740
778,77800.000,17.363,12.592,17.129,12.615,12.592,3.411,surface,13.607,2.768,44.708,16.953,8.797
779,77900.000,15.819,12.977,15.375,12.446,12.446,3.120,surface,13.374,2.720,45.205,16.768,8.716
780,78000.000,15.121,12.023,15.304,12.362,12.023,3.533,surface,14.953,2.656,44.835,14.737,8.501
781,78100.000,13.525,11.808,13.619,11.165,11.165,2.900,surface,14.140,2.700,44.392,17.572,9.319
782,78200.000,17.042,12.254,17.682,12.542,12.254,3.091,surface,14.266,2.819,44.518,17.187,9.058
783,78300.000,17.450,14.233,17.248,13.629,13.629,3.183,surface,14.084,2.634,44.444,16.608,8.996
784,78400.000,14.460,12.114,16.054,13.136,12.114,3.125,surface,13.860,2.788,44.020,16.642,9.079
785,78500.000,15.472,13.336,15.391,12.630,12.630,3.282,surface,15.053,2.687,44.707,15.814,8.831
786,78600.000,15.533,11.799,16.871,12.617,11.799,2.842,surface,14.433,2.654,44.325,16.845,8.675
787,78700.000,16.243,12.963,16.312,12.407,12.407,3.313,surface,15.475,2.721,44.482,16.763,8.648
788,78800.000,18.024,15.035,17.384,13.685,13.685,3.366,surface,14.227,2.740,44.430,15.525,8.610
789,78900.000,15.409,11.668,16.138,11.941,11.668,3.293,surface,15.007,2.678,44.250,16.213,8.490
790,79000.000,14.583,11.380,16.303,13.118,11.380,2.770,surface,13.975,2.579,44.760,17.275,8.753
791,79100.000,15.636,12.533,15.701,13.205,12.533,3.110,surface,13.480,2.690,43.513,17.260,8.862
792,79200.000,16.196,12.455,15.460,12.196,12.196,3.295,surface,14.216,2.810,43.900,17.128,8.842
793,79300.000,16.514,13.519,14.767,11.377,11.377,3.164,surface,14.457,2.754,44.516,15.741,8.655
794,79400.000,17.020,12.060,18.803,13.261,12.060,3.080,surface,14.115,2.887,43.898,16.267,8.941
795,79500.000,16.832,13.490,18.380,14.598,13.490,3.282,surface,14.768,2.707,44.681,16.700,8.787
796,79600.000,14.147,11.754,14.336,12.643,11.754,3.216,surface,13.568,2.823,44.492,16.173,8.462
797,79700.000,15.113,11.664,15.482,12.731,11.664,3.052,surface,13.577,2.700,44.699,16.947,8.808
798,79800.000,14.871,13.701,14.010,12.046,12.046,3.027,surface,14.533,2.650,44.968,16.712,9.005
799,79900.000,14.022,11.458,14.810,12.769,11.458,3.236,surface,14.838,2.688,44.353,16.464,8.787
800,80000.000,13.957,11.819,13.332,11.240,11.240,2.706,surface,15.550,2.691,44.257,17.285,8.935
801,80100.000,14.552,11.502,15.660,13.126,11.502,3.230,surface,13.782,2.602,44.767,16.613,8.647
802,80200.000,17.440,13.994,19.235,15.874,13.994,3.134,surface,13.037,2.703,45.168,16.453,8.839
803,80300.000,16.304,13.587,16.722,13.316,13.316,3.377,surface,14.186,2.622,44.983,17.126,8.779
804,80400.000,14.956,12.414,15.093,11.737,11.737,2.869,surface,12.781,2.621,44.551,15.460,8.429
805,80500.000,18.722,15.401,19.805,16.369,15.401,3.599,surface,12.859,2.580,45.597,16.228,8.644
806,80600.000,22.975,20.808,21.518,19.376,19.376,7.400,transition,14.100,2.813,45.403,21.036,9.519
807,80700.000,24.915,23.574,27.028,25.632,23.574,5.803,transition,13.232,2.711,45.573,22.781,9.767
808,80800.000,24.693,22.702,24.638,22.358,22.358,6.470,transition,13.027,2.571,45.291,23.471,9.731
809,80900.000,23.487,20.019,22.535,19.562,19.562,5.254,transition,13.800,2.818,44.720,23.835,9.707
810,81000.000,18.689,14.605,17.499,13.915,13.915,3.126,surface,14.767,2.542,45.212,18.526,9.145
811,81100.000,18.390,14.291,18.165,13.237,13.237,3.015,surface,13.452,2.524,44.768,16.349,8.639
812,81200.000,25.595,21.356,23.595,19.535,19.535,4.306,transition,13.161,2.479,44.628,19.550,9.147
813,81300.000,25.418,20.623,24.489,20.119,20.119,5.584,transition,13.562,2.519,45.452,19.286,9.197
814,81400.000,19.595,14.111,21.053,15.702,14.111,3.112,surface,13.020,2.574,45.366,18.040,9.117
815,81500.000,18.651,14.050,19.018,14.082,14.050,3.431,surface,13.902,2.720,45.907,17.666,8.836
816,81600.000,22.352,18.236,20.994,16.449,16.449,3.480,surface,14.341,2.682,44.830,16.787,9.254
817,81700.000,20.802,16.951,21.269,17.018,16.951,3.404,surface,14.374,2.638,45.054,17.459,9.083
818,81800.000,20.029,15.839,21.390,16.934,15.839,3.122,surface,14.800,2.524,45.326,17.175,9.033
819,81900.000,21.952,17.132,24.106,19.293,17.132,3.001,surface,13.378,2.719,45.200,15.983,8.871
820,82000.000,21.749,17.389,23.573,19.167,17.389,3.291,surface,15.093,2.587,44.875,16.611,8.948
821,82100.000,23.567,19.261,25.396,21.055,19.261,3.782,surface,14.537,2.607,45.157,17.838,8.974
822,82200.000,21.088,16.006,22.230,17.518,16.006,2.982,surface,14.200,2.556,45.286,16.416,9.139
823,82300.000,20.138,15.843,21.405,16.946,15.843,3.474,surface,14.966,2.531,45.651,17.801,9.414
824,82400.000,18.160,14.259,19.288,15.399,14.259,3.286,surface,14.309,2.554,44.541,15.722,8.923
825,82500.000,18.075,13.729,18.711,14.795,13.729,3.307,surface,14.091,2.526,44.980,16.919,9.066
826,82600.000,20.540,15.986,21.006,16.366,15.986,3.362,surface,13.472,2.640,45.006,16.811,9.086
827,82700.000,18.239,13.117,19.261,14.443,13.117,3.442,surface,14.880,2.612,45.116,17.377,9.086
828,82800.000,21.229,17.821,22.817,19.148,17.821,5.045,transition,13.069,2.591,44.910,18.698,9.150
829,82900.000,17.488,13.473,18.826,14.620,13.473,3.453,surface,14.167,2.647,45.194,17.164,8.747
830,83000.000,13.865,10.938,14.491,12.246,10.938,3.194,surface,14.886,2.608,45.195,16.977,8.672
831,83100.000,15.053,11.596,14.704,11.190,11.190,3.529,surface,13.876,2.665,44.978,17.698,9.075
832,83200.000,14.581,11.042,15.214,11.550,11.042,3.059,surface,14.163,2.823,44.948,17.678,9.069
833,83300.000,14.279,11.328,15.543,12.520,11.328,3.435,surface,15.245,2.607,44.976,16.415,8.766
834,83400.000,16.102,14.362,14.842,12.971,12.971,3.817,surface,14.171,2.742,44.278,16.274,8.682
835,83500.000,13.458,11.321,13.110,10.597,10.597,2.928,surface,14.662,2.729,45.061,18.432,9.126
836,83600.000,14.385,11.350,14.460,10.751,10.751,2.944,surface,14.059,2.703,45.192,17.145,8.641
837,83700.000,15.339,11.636,15.090,10.855,10.855,3.130,surface,14.777,2.788,44.904,18.628,8.993
838,83800.000,16.851,14.240,16.680,14.193,14.193,3.866,surface,14.671,2.645,45.067,22.293,9.338
839,83900.000,21.941,18.722,20.953,18.237,18.237,3.804,surface,13.386,2.578,44.997,24.488,9.716
840,84000.000,22.605,19.400,20.590,17.253,17.253,3.090,surface,14.307,2.628,44.619,25.907,10.055
841,84100.000,24.050,20.044,22.759,19.194,19.194,3.247,surface,13.724,2.679,44.638,27.825,10.209
842,84200.000,29.143,21.081,27.292,19.430,19.430,3.323,surface,13.422,2.612,45.183,25.760,9.627
843,84300.000,26.195,19.415,24.139,17.699,17.699,3.681,surface,13.272,2.613,45.407,26.743,10.070
844,84400.000,26.973,20.999,25.771,20.029,20.029,3.142,surface,14.993,2.484,45.163,28.808,10.389
845,84500.000,28.799,21.908,30.449,23.446,21.908,4.294,transition,14.221,2.679,44.863,30.416,10.794
846,84600.000,29.621,22.539,27.640,20.370,20.370,3.364,surface,14.742,2.711,44.433,27.689,10.666
847,84700.000,26.354,19.812,27.514,20.481,19.812,6.057,transition,15.200,2.699,43.794,28.230,10.537
848,84800.000,26.303,18.972,26.713,19.933,18.972,3.065,surface,14.669,2.733,44.422,28.783,10.553
849,84900.000,22.614,14.052,23.401,15.416,14.052,4.020,transition,13.251,2.526,44.747,19.172,9.335
850,85000.000,28.138,19.829,27.594,19.658,19.658,4.369,transition,14.443,2.665,43.748,22.722,9.790
851,85100.000,28.383,20.389,28.491,21.000,20.389,3.106,surface,14.171,2.519,43.578,26.979,10.226
852,85200.000,30.495,22.108,30.253,22.269,22.108,3.289,surface,12.784,3.280,44.547,30.627,10.565
853,85300.000,25.631,18.433,26.710,19.883,18.433,4.121,transition,13.938,2.724,44.755,24.272,9.563
854,85400.000,28.969,20.552,28.533,20.541,20.541,3.302,surface,14.612,2.694,44.709,27.956,10.328
855,85500.000,26.314,19.734,26.935,20.399,19.734,6.428,transition,14.205,2.676,44.615,19.206,9.493
856,85600.000,26.055,19.537,26.347,20.228,19.537,4.909,transition,15.002,2.881,44.674,20.301,9.302
857,85700.000,29.440,23.717,29.642,23.801,23.717,6.586,transition,15.808,2.706,45.094,21.088,9.582
858,85800.000,34.066,25.446,32.609,23.766,23.766,4.997,transition,14.386,2.753,45.216,27.706,9.873
859,85900.000,31.051,22.222,30.485,21.716,21.716,3.832,surface,14.296,2.952,45.593,27.227,9.714
860,86000.000,31.595,22.833,29.543,20.714,20.714,4.251,transition,13.820,2.859,45.411,27.015,9.998
861,86100.000,32.527,23.287,32.162,22.523,22.523,6.559,transition,13.796,2.731,45.468,26.619,10.171
862,86200.000,29.752,21.292,29.303,20.485,20.485,3.449,surface,14.225,2.594,45.131,27.600,10.236
863,86300.000,34.011,24.915,34.320,24.859,24.859,7.839,transition,13.623,2.735,45.064,26.480,10.363
864,86400.000,35.060,26.194,35.879,26.716,26.194,8.779,transition,14.076,2.853,44.960,29.210,10.654
865,86500.000,29.389,21.886,27.980,20.707,20.707,5.814,transition,13.720,2.659,45.192,26.727,9.955
866,86600.000,33.907,25.755,32.413,24.260,24.260,7.104,transition,14.302,2.795,45.219,26.366,9.905
867,86700.000,30.598,22.139,30.782,22.785,22.139,5.734,transition,14.223,2.748,45.302,27.153,10.112
868,86800.000,31.029,20.890,32.402,22.463,20.890,3.484,surface,13.573,2.727,45.175,29.565,9.897
869,86900.000,30.887,21.333,29.860,20.186,20.186,3.874,surface,15.296,2.611,44.972,28.477,9.840
870,87000.000,27.921,17.246,27.295,16.869,16.869,3.115,surface,13.912,2.726,44.649,25.354,9.358
871,87100.000,32.772,23.634,31.542,22.549,22.549,3.477,surface,13.912,2.611,45.498,32.086,10.665
872,87200.000,29.437,19.672,30.982,21.466,19.672,3.246,surface,13.531,2.629,45.088,31.306,10.394
873,87300.000,32.619,22.341,31.128,21.108,21.108,3.474,surface,13.911,2.620,45.277,29.775,10.154
874,87400.000,30.281,20.519,29.379,19.514,19.514,3.017,surface,12.981,2.730,45.092,29.194,10.350
875,87500.000,31.766,22.217,29.707,20.086,20.086,3.349,surface,14.616,2.645,45.881,29.243,10.028
876,87600.000,27.896,18.016,26.483,16.655,16.655,3.593,surface,14.554,2.592,45.875,26.368,9.745
877,87700.000,32.265,22.781,34.199,24.552,22.781,4.465,transition,13.594,2.721,45.644,33.047,11.101
878,87800.000,30.790,21.540,32.469,23.438,21.540,3.197,surface,13.869,2.646,45.038,33.822,11.264
879,87900.000,29.589,20.204,31.647,22.222,20.204,3.620,surface,14.620,2.675,44.632,29.525,10.321
880,88000.000,29.992,20.516,29.677,20.468,20.468,3.042,surface,14.795,2.713,45.148,33.913,10.902
881,88100.000,31.593,22.047,32.177,22.492,22.047,3.526,surface,13.892,2.787,44.526,33.165,10.610
882,88200.000,31.916,20.156,31.224,19.603,19.603,3.065,surface,13.128,2.658,45.499,30.646,9.732
883,88300.000,26.972,16.586,29.123,18.730,16.586,2.823,surface,14.483,2.783,45.365,26.995,9.096
884,88400.000,30.346,19.423,29.565,18.920,18.920,3.192,surface,15.322,2.690,45.374,29.471,9.491
885,88500.000,30.536,22.173,29.568,20.928,20.928,3.378,surface,15.251,2.601,46.076,29.637,9.467
886,88600.000,32.382,23.207,33.851,24.548,23.207,5.533,transition,13.330,2.847,45.647,29.857,9.546
887,88700.000,29.094,18.479,30.787,19.996,18.479,3.359,surface,13.149,2.657,46.116,29.611,9.441
888,88800.000,29.435,18.907,31.196,20.501,18.907,3.334,surface,13.989,2.769,45.457,29.406,9.425
889,88900.000,28.881,19.432,30.346,20.667,19.432,3.503,surface,13.216,2.702,44.891,28.811,9.428
890,89000.000,31.682,21.407,33.230,22.598,21.407,4.454,transition,12.630,2.707,45.582,29.954,9.541
891,89100.000,29.052,20.736,29.692,21.440,20.736,4.604,transition,13.145,2.647,45.213,29.807,9.435
892,89200.000,26.828,19.049,27.768,20.237,19.049,2.757,surface,12.449,2.632,44.434,28.704,9.395
893,89300.000,26.992,19.506,27.320,20.081,19.506,2.952,surface,12.132,2.637,44.150,28.515,9.344
894,89400.000,28.097,19.644,28.623,20.392,19.644,3.389,surface,12.270,2.706,44.387,29.769,9.672
895,89500.000,30.263,21.303,28.473,19.524,19.524,3.466,surface,13.319,2.811,45.112,29.195,9.609
896,89600.000,27.791,19.884,25.953,18.150,18.150,2.988,surface,15.125,2.757,44.858,28.820,9.382
897,89700.000,28.292,19.911,27.433,19.022,19.022,2.979,surface,13.274,2.742,44.813,29.337,9.802
898,89800.000,28.256,20.104,29.269,21.521,20.104,3.149,surface,12.879,2.446,45.285,28.837,9.673
899,89900.000,28.744,18.874,29.732,20.123,18.874,3.630,surface,14.530,2.753,44.564,27.681,9.571
900,90000.000,31.845,22.179,33.723,23.974,22.179,3.495,surface,12.716,2.747,44.112,32.085,10.160
901,90100.000,34.705,24.311,35.701,25.020,24.311,5.634,transition,14.755,2.645,44.398,32.325,10.166
902,90200.000,31.080,22.480,32.318,23.498,22.480,4.562,transition,12.769,2.676,45.693,32.088,10.128
903,90300.000,29.404,19.651,29.848,20.580,19.651,3.147,surface,12.746,2.752,44.311,31.659,10.267
904,90400.000,31.052,21.958,30.608,21.980,21.958,3.455,surface,11.075,2.747,44.683,31.996,10.294
905,90500.000,24.455,21.886,26.206,23.308,21.886,2.914,surface,12.734,2.709,44.937,31.242,10.081
906,90600.000,28.864,25.830,29.041,25.728,25.728,5.552,transition,12.148,2.720,44.768,33.098,10.588
907,90700.000,25.602,22.660,26.667,24.061,22.660,2.965,surface,12.495,2.756,44.635,31.951,10.386
908,90800.000,25.145,22.167,24.793,22.266,22.167,3.118,surface,13.193,2.670,44.760,31.987,10.242
909,90900.000,24.860,21.366,25.964,22.792,21.366,3.189,surface,12.735,2.747,44.704,31.204,10.266
910,91000.000,24.300,20.966,24.296,21.408,20.966,3.345,surface,12.572,2.809,44.775,31.276,10.268
911,91100.000,27.570,24.114,27.536,24.417,24.114,5.075,transition,12.820,2.691,44.627,32.928,10.505
912,91200.000,27.628,25.403,25.717,23.713,23.713,5.185,transition,14.521,2.766,45.930,30.483,10.141
913,91300.000,27.200,25.116,26.665,24.400,24.400,6.080,transition,12.094,2.962,45.649,26.876,9.712
914,91400.000,29.146,25.423,27.882,24.060,24.060,6.414,transition,13.467,2.661,45.629,30.145,9.762
915,91500.000,23.910,21.866,24.563,22.938,21.866,3.336,surface,14.422,2.852,44.988,30.007,9.848
916,91600.000,24.349,21.992,25.546,23.534,21.992,3.167,surface,12.637,2.652,43.986,29.894,9.590
917,91700.000,27.618,25.353,26.617,24.542,24.542,4.222,transition,12.564,2.889,45.074,32.132,10.230
918,91800.000,26.001,23.561,24.664,22.198,22.198,3.216,surface,12.147,2.805,44.891,28.985,9.779
919,91900.000,26.579,23.130,28.525,25.211,23.130,3.314,surface,12.736,2.664,44.521,31.771,10.183
920,92000.000,26.206,21.608,24.382,19.911,19.911,3.668,surface,12.706,2.647,44.648,29.695,9.916
921,92100.000,30.507,26.894,30.549,26.567,26.567,8.138,transition,12.219,2.735,45.404,33.341,10.374
922,92200.000,24.733,21.415,26.849,23.405,21.415,3.526,surface,12.814,2.789,45.154,29.462,9.859
923,92300.000,25.032,20.779,23.949,19.703,19.703,3.712,surface,12.466,2.774,45.204,27.284,9.601
924,92400.000,28.337,25.580,27.102,24.256,24.256,4.749,transition,12.139,2.610,45.493,31.024,9.929
925,92500.000,25.878,23.038,26.097,23.673,23.038,3.014,surface,12.277,2.673,44.955,32.285,10.297
926,92600.000,27.693,25.361,26.684,24.043,24.043,4.301,transition,13.115,2.716,44.342,30.759,10.040
927,92700.000,25.918,23.741,24.823,23.029,23.029,3.204,surface,11.957,2.715,45.489,31.277,9.924
928,92800.000,28.005,25.048,26.186,23.229,23.229,2.978,surface,12.993,2.784,45.936,31.717,10.225
929,92900.000,26.088,23.096,27.405,24.732,23.096,3.466,surface,12.305,2.606,45.265,33.830,10.980
930,93000.000,29.478,26.881,28.365,26.121,26.121,6.167,transition,12.546,2.814,45.154,34.230,10.678
931,93100.000,24.844,22.589,26.129,24.190,22.589,3.221,surface,12.682,2.668,45.395,31.362,10.160
932,93200.000,24.773,21.288,24.816,21.748,21.288,3.600,surface,11.974,2.617,45.691,30.609,9.884
933,93300.000,24.680,21.003,25.407,22.104,21.003,2.930,surface,11.178,2.864,45.338,29.653,9.689
934,93400.000,26.578,22.533,26.299,22.538,22.533,3.172,surface,11.404,2.708,46.099,31.563,10.131
935,93500.000,25.496,22.559,27.037,24.002,22.559,3.490,surface,10.547,2.641,45.551,31.482,10.097
936,93600.000,26.627,22.866,24.953,21.475,21.475,3.103,surface,11.937,2.665,46.235,31.050,9.735
937,93700.000,25.957,22.407,27.704,24.327,22.407,4.122,transition,12.691,2.685,45.620,32.547,10.196
938,93800.000,20.612,17.649,21.079,18.074,17.649,2.800,surface,12.273,2.616,45.058,25.282,9.001
939,93900.000,29.024,25.665,30.071,26.481,25.665,5.977,transition,11.346,2.707,45.525,28.901,9.873
940,94000.000,29.446,26.061,30.889,27.641,26.061,8.427,transition,12.204,2.709,45.241,32.000,10.189
941,94100.000,30.089,26.228,28.899,24.858,24.858,5.107,transition,12.898,2.777,45.298,29.181,9.859
942,94200.000,29.884,26.887,31.284,28.337,26.887,7.487,transition,14.603,2.704,45.288,30.766,10.422
943,94300.000,27.204,23.693,25.957,22.416,22.416,4.481,transition,13.109,2.581,45.013,28.285,9.806
944,94400.000,24.565,21.785,23.351,20.349,20.349,2.862,surface,12.448,2.846,44.957,21.016,9.104
945,94500.000,29.123,26.537,27.537,24.879,24.879,7.492,transition,14.905,2.692,45.583,29.508,10.368
946,94600.000,27.206,24.618,25.536,22.878,22.878,3.517,surface,13.477,2.681,45.250,31.721,10.174
947,94700.000,29.074,26.251,29.053,26.433,26.251,7.183,transition,13.475,2.788,45.555,33.061,10.646
948,94800.000,29.874,27.100,29.793,26.861,26.861,8.186,transition,13.472,2.859,44.930,34.472,10.872
949,94900.000,30.902,26.951,32.419,28.643,26.951,8.093,transition,13.468,2.691,45.500,30.708,10.479
950,95000.000,29.627,27.217,30.543,27.825,27.217,9.735,transition,13.469,2.799,45.823,29.942,10.362
951,95100.000,27.600,25.219,29.545,27.083,25.219,8.742,transition,13.813,2.733,45.298,30.817,10.676
952,95200.000,29.912,27.113,27.952,25.206,25.206,7.361,transition,12.583,2.787,45.717,31.509,10.345
953,95300.000,22.850,21.660,24.688,23.547,21.660,4.838,transition,13.557,2.836,45.040,25.839,10.066
954,95400.000,16.350,15.841,18.390,17.970,15.841,4.585,transition,13.131,2.689,45.820,21.247,9.211
955,95500.000,19.211,17.663,21.140,19.666,17.663,5.756,transition,13.329,2.842,45.186,20.743,8.950
956,95600.000,27.935,26.226,28.899,27.002,26.226,6.551,transition,12.446,2.714,44.793,29.550,10.207
957,95700.000,27.635,26.665,26.994,26.010,26.010,6.863,transition,14.003,3.231,45.169,28.599,10.119
958,95800.000,26.042,24.875,26.724,25.290,24.875,8.655,transition,13.698,3.044,45.130,25.639,9.848
959,95900.000,27.631,26.255,26.854,25.645,25.645,7.427,transition,14.029,3.020,45.376,24.435,9.211
960,96000.000,23.592,22.975,21.514,20.961,20.961,3.957,surface,13.659,3.063,45.382,17.047,8.667
961,96100.000,17.506,16.295,18.178,16.730,16.295,3.100,surface,14.665,2.999,45.790,15.970,8.358
962,96200.000,15.239,14.195,15.687,14.260,14.195,3.097,surface,14.358,2.846,45.434,16.347,8.213
963,96300.000,12.578,11.601,14.473,13.178,11.601,3.155,surface,13.503,2.843,46.127,16.714,8.403
964,96400.000,13.566,12.495,15.474,14.230,12.495,3.308,surface,14.324,3.155,45.506,17.739,8.339
965,96500.000,13.166,11.856,12.444,11.694,11.694,3.322,surface,13.157,2.770,45.947,16.908,8.379
966,96600.000,12.418,11.648,13.357,12.931,11.648,3.010,surface,11.929,2.751,45.545,15.735,8.271
967,96700.000,11.882,11.261,13.187,12.636,11.261,3.281,surface,13.137,2.801,45.340,17.106,8.236
968,96800.000,11.966,10.815,12.976,12.296,10.815,2.887,surface,14.037,2.672,45.529,16.898,8.407
969,96900.000,12.459,11.156,12.459,10.518,10.518,3.002,surface,13.512,2.619,45.984,16.521,8.252
970,97000.000,11.713,10.584,12.683,12.076,10.584,3.179,surface,13.292,2.717,45.816,16.117,8.159
971,97100.000,12.174,11.953,11.589,10.798,10.798,3.444,surface,12.473,2.554,44.641,17.194,8.259
972,97200.000,12.762,11.356,13.459,12.444,11.356,2.811,surface,13.548,2.848,45.389,16.583,8.370
973,97300.000,12.105,10.695,12.239,11.464,10.695,3.086,surface,12.552,2.907,45.410,16.817,8.257
974,97400.000,12.114,10.739,12.924,12.040,10.739,3.105,surface,13.594,2.732,45.322,16.639,8.192
975,97500.000,12.103,10.949,13.407,12.404,10.949,2.948,surface,13.977,3.180,45.468,15.797,8.101
976,97600.000,22.488,22.099,22.514,21.807,21.807,7.563,transition,13.355,3.321,45.438,21.257,9.296
977,97700.000,25.285,24.092,23.211,22.062,22.062,7.266,transition,13.278,3.259,44.935,21.670,9.411
978,97800.000,22.200,21.150,23.680,22.543,21.150,5.938,transition,13.007,3.065,45.183,24.131,9.437
979,97900.000,27.924,26.366,26.791,25.172,25.172,9.627,transition,11.408,3.266,45.667,26.537,9.824
980,98000.000,28.462,26.916,26.774,25.209,25.209,7.877,transition,12.985,3.250,45.781,25.593,9.713
981,98100.000,30.998,28.371,31.210,28.381,28.371,7.259,transition,12.397,3.287,45.399,26.541,9.652
982,98200.000,25.682,24.153,24.781,23.531,23.531,5.782,transition,12.120,2.688,45.612,28.414,9.758
983,98300.000,29.883,27.963,29.292,27.019,27.019,8.555,transition,12.147,2.903,46.029,30.231,10.180
984,98400.000,28.741,26.484,28.487,26.466,26.466,7.851,transition,12.782,2.766,45.396,26.900,9.731
985,98500.000,30.256,28.331,30.063,27.879,27.879,7.265,transition,11.611,3.063,45.704,27.410,9.771
986,98600.000,26.531,25.516,26.906,26.049,25.516,9.680,transition,12.888,2.850,45.725,25.258,9.888
987,98700.000,25.782,24.321,25.471,23.863,23.863,9.222,transition,13.476,3.118,45.076,22.645,9.366
988,98800.000,29.535,27.657,30.713,28.970,27.657,6.772,transition,13.290,3.074,45.922,27.523,9.947
989,98900.000,24.486,23.335,24.780,23.942,23.335,7.330,transition,13.038,2.652,45.599,22.627,9.586
990,99000.000,26.681,25.287,27.745,26.113,25.287,5.694,transition,12.959,3.073,46.135,24.048,9.887
991,99100.000,30.635,28.226,29.993,27.226,27.226,6.234,transition,12.064,2.780,46.220,27.331,10.180
992,99200.000,28.436,25.901,28.857,26.244,25.901,6.924,transition,12.947,2.670,46.249,27.041,9.424
993,99300.000,26.676,24.906,28.097,25.950,24.906,7.401,transition,11.970,2.732,45.656,29.447,9.895
994,99400.000,24.863,22.136,25.012,21.980,21.980,3.632,surface,11.743,2.965,45.178,25.108,9.204
995,99500.000,26.480,23.677,26.186,23.221,23.221,3.264,surface,12.166,2.869,45.381,25.076,9.410
996,99600.000,26.077,22.951,25.843,22.936,22.936,4.055,transition,11.805,2.847,45.199,25.111,9.198
997,99700.000,28.013,25.894,28.018,26.181,25.894,7.950,transition,12.271,2.712,44.953,27.224,9.907
998,99800.000,23.122,22.251,23.450,22.566,22.251,3.881,surface,12.028,2.734,45.053,26.903,9.818
999,99900.000,29.853,27.456,29.720,27.527,27.456,8.640,transition,11.746,2.629,45.082,28.094,9.818
1000,100000.000,27.260,25.628,26.903,25.533,25.533,8.855,transition,13.840,2.698,44.811,25.173,9.637
1001,100100.000,27.741,25.856,27.197,25.582,25.582,7.869,transition,12.451,2.657,45.685,27.455,10.050
1002,100200.000,20.824,19.399,21.382,19.856,19.399,5.500,transition,12.379,2.728,45.478,21.850,9.601
