frame,time_ps,dO56_R346,dO56_R483,dO57_R346,dO57_R483,anchor_min,tail_hsa_min,cls,dO38_R408,pep_ecd_min,com_hsa_ecd,lnk_e2e,lnk_rg
511,51100.000,20.758,16.814,19.634,15.293,15.293,2.986,surface,12.527,2.622,46.996,17.430,8.946
512,51200.000,23.746,19.650,23.812,20.166,19.650,3.634,surface,11.237,2.733,46.773,18.123,9.175
513,51300.000,24.560,19.359,23.278,18.424,18.424,3.104,surface,11.928,2.569,46.967,17.624,9.020
514,51400.000,25.969,21.218,25.110,20.758,20.758,4.089,transition,11.803,2.817,47.662,19.640,9.361
515,51500.000,22.811,18.723,24.325,20.344,18.723,4.812,transition,12.458,2.698,46.605,18.610,9.232
516,51600.000,23.676,19.484,24.791,20.242,19.484,3.222,surface,11.204,2.694,46.403,17.722,8.906
517,51700.000,22.753,19.020,23.148,19.006,19.006,3.571,surface,12.062,2.694,46.685,18.418,9.157
518,51800.000,23.751,19.824,25.692,21.586,19.824,4.021,transition,10.602,2.444,46.535,19.598,9.491
519,51900.000,22.492,18.589,23.947,19.592,18.589,3.626,surface,12.035,2.705,47.025,18.229,9.082
520,52000.000,25.061,21.408,24.737,20.761,20.761,3.721,surface,12.157,2.703,46.616,19.223,9.287
521,52100.000,25.358,21.560,23.230,19.647,19.647,4.022,transition,13.077,2.721,46.367,17.931,9.431
522,52200.000,25.948,21.091,27.872,23.031,21.091,3.050,surface,12.802,2.802,46.759,19.786,8.892
523,52300.000,25.962,21.719,28.027,23.800,21.719,4.236,transition,10.584,2.726,46.061,19.559,9.359
524,52400.000,25.174,20.334,23.924,19.465,19.465,3.158,surface,11.061,2.561,45.921,18.704,8.904
525,52500.000,23.813,19.898,22.234,18.721,18.721,3.840,surface,12.748,2.555,46.202,18.134,8.873
526,52600.000,25.899,21.625,25.202,21.327,21.327,3.205,surface,11.968,2.744,46.674,17.570,8.756
527,52700.000,27.807,23.393,28.062,24.033,23.393,5.242,transition,12.710,2.710,46.500,20.487,9.364
528,52800.000,29.280,24.210,31.147,26.232,24.210,7.099,transition,12.045,2.704,46.708,27.606,10.265
529,52900.000,29.591,25.772,31.351,27.496,25.772,7.987,transition,11.884,2.754,46.629,31.302,10.773
530,53000.000,27.309,21.537,27.310,21.570,21.537,2.918,surface,10.925,2.672,46.527,29.231,10.614
531,53100.000,28.984,22.644,27.458,21.243,21.243,3.044,surface,13.727,2.828,46.683,30.966,10.824
532,53200.000,33.584,27.686,32.038,26.384,26.384,8.587,transition,12.060,2.683,46.300,31.353,10.727
533,53300.000,32.886,28.576,31.800,27.194,27.194,5.425,transition,12.745,2.673,46.474,27.051,10.705
534,53400.000,24.447,21.114,23.977,20.438,20.438,5.058,transition,12.957,2.694,46.876,20.341,9.511
535,53500.000,18.313,14.529,19.877,15.779,14.529,3.047,surface,12.735,2.781,46.470,16.324,8.621
536,53600.000,16.267,12.485,18.364,14.294,12.485,3.220,surface,13.900,2.780,46.660,16.254,8.614
537,53700.000,20.710,16.981,21.464,17.864,16.981,3.087,surface,11.994,2.625,45.870,16.204,8.479
538,53800.000,22.335,18.295,21.414,17.183,17.183,3.308,surface,10.227,2.768,45.627,19.729,9.189
539,53900.000,27.786,24.676,27.189,24.173,24.173,6.286,transition,13.344,2.835,46.239,21.110,9.881
540,54000.000,26.935,23.014,27.686,23.726,23.014,4.990,transition,10.900,2.857,46.368,21.279,9.889
541,54100.000,28.912,24.947,28.434,24.250,24.250,5.731,transition,12.327,2.675,46.302,21.846,9.596
542,54200.000,29.947,26.119,27.972,24.310,24.310,5.758,transition,12.356,2.629,46.364,23.887,9.889
543,54300.000,21.174,17.219,22.728,19.131,17.219,4.398,transition,12.518,2.737,46.597,18.057,9.237
544,54400.000,25.860,22.260,26.064,22.701,22.260,5.628,transition,12.504,2.735,46.489,21.005,9.403
545,54500.000,27.646,23.968,27.364,23.401,23.401,4.335,transition,12.355,2.731,46.102,21.580,9.711
546,54600.000,28.243,24.552,29.683,26.194,24.552,6.340,transition,14.535,2.626,45.848,21.119,9.823
547,54700.000,25.010,22.094,26.257,22.899,22.094,7.893,transition,13.347,2.704,45.698,20.755,9.753
548,54800.000,23.411,20.897,23.310,20.840,20.840,6.312,transition,12.207,2.742,46.100,21.678,9.635
549,54900.000,25.205,23.229,24.458,22.443,22.443,8.218,transition,11.522,2.831,46.072,21.198,9.413
550,55000.000,29.793,26.638,29.845,26.665,26.638,9.013,transition,12.389,2.743,45.975,24.347,10.131
551,55100.000,22.162,19.935,22.828,20.849,19.935,5.305,transition,11.829,2.744,45.621,16.780,9.116
552,55200.000,18.821,15.931,18.888,15.830,15.830,3.366,surface,12.146,2.828,46.710,17.375,8.852
553,55300.000,17.914,15.669,18.212,15.401,15.401,3.183,surface,11.013,2.639,45.793,16.811,8.796
554,55400.000,22.154,21.349,20.307,19.704,19.704,8.694,transition,13.132,2.728,45.801,23.350,9.847
555,55500.000,26.422,25.384,25.570,24.574,24.574,5.627,transition,12.612,2.781,45.654,29.153,10.433
556,55600.000,29.097,27.464,28.488,27.003,27.003,9.237,transition,11.555,2.830,45.653,25.844,9.991
557,55700.000,30.754,29.563,29.225,28.227,28.227,9.303,transition,12.853,2.681,45.739,23.997,10.202
558,55800.000,28.294,26.866,27.034,25.322,25.322,5.869,transition,13.343,2.752,45.586,22.216,9.935
559,55900.000,27.364,24.756,25.422,22.713,22.713,6.459,transition,11.601,2.731,46.121,20.507,9.809
560,56000.000,30.254,28.041,28.882,26.440,26.440,7.252,transition,12.414,2.688,45.516,23.142,10.138
561,56100.000,32.204,29.626,31.298,28.443,28.443,6.095,transition,11.641,2.809,45.886,25.117,10.065
562,56200.000,31.404,29.190,30.460,28.055,28.055,7.020,transition,11.316,2.717,45.491,24.209,9.954
563,56300.000,27.555,24.767,29.271,26.392,24.767,5.963,transition,12.411,2.817,45.547,22.293,10.034
564,56400.000,27.938,26.111,27.123,25.236,25.236,10.407,aqueous,11.040,2.726,45.853,26.231,10.370
565,56500.000,24.538,23.053,26.704,25.265,23.053,9.198,transition,13.217,2.755,45.491,26.561,10.771
566,56600.000,32.909,30.057,32.813,30.145,30.057,9.317,transition,10.913,2.702,45.598,30.473,11.560
567,56700.000,29.634,27.733,30.573,28.837,27.733,10.385,aqueous,11.628,2.763,45.431,31.905,11.517
568,56800.000,30.689,28.454,31.133,29.120,28.454,9.531,transition,13.019,2.688,45.819,28.415,11.003
569,56900.000,30.277,28.455,28.792,26.915,26.915,9.833,transition,11.474,2.654,46.188,32.949,11.336
570,57000.000,26.672,25.123,27.075,25.627,25.123,6.928,transition,11.221,2.631,46.053,31.407,11.226
571,57100.000,23.643,22.300,22.677,21.379,21.379,4.705,transition,13.204,2.733,46.396,26.216,10.606
572,57200.000,24.071,23.435,22.403,21.787,21.787,4.186,transition,11.240,2.686,45.573,29.413,10.307
573,57300.000,27.050,25.497,25.673,24.265,24.265,6.041,transition,11.387,2.674,45.964,29.630,10.509
574,57400.000,30.969,29.132,30.426,28.713,28.713,9.503,transition,12.654,2.779,46.041,26.326,10.681
575,57500.000,28.445,27.103,27.432,26.261,26.261,8.069,transition,11.075,2.786,46.007,30.679,11.115
576,57600.000,30.363,28.144,31.421,29.122,28.144,8.109,transition,12.894,2.573,46.721,30.048,10.864
577,57700.000,29.930,28.097,31.866,29.935,28.097,10.343,aqueous,12.082,2.626,46.234,31.464,11.199
578,57800.000,27.950,25.615,30.040,27.682,25.615,6.851,transition,12.386,2.821,45.568,32.818,11.797
579,57900.000,28.186,26.465,29.836,28.111,26.465,9.250,transition,12.312,2.558,45.788,27.648,10.982
580,58000.000,23.933,22.096,24.291,22.742,22.096,4.158,transition,11.838,2.651,45.367,26.738,10.388
581,58100.000,26.586,24.969,28.288,26.517,24.969,6.509,transition,12.817,2.812,46.097,34.113,11.507
582,58200.000,29.724,28.248,29.396,28.078,28.078,9.188,transition,12.318,2.589,45.752,32.016,11.658
583,58300.000,24.361,22.925,24.671,23.502,22.925,5.290,transition,13.111,2.714,45.886,28.416,10.620
584,58400.000,26.752,24.980,27.997,26.160,24.980,10.954,aqueous,11.584,2.782,45.871,25.551,10.400
585,58500.000,24.554,23.449,24.951,24.085,23.449,9.058,transition,11.746,2.646,46.306,24.332,10.188
586,58600.000,20.589,18.981,20.330,18.857,18.857,4.569,transition,12.112,2.636,45.874,17.903,9.190
587,58700.000,20.773,18.937,21.494,19.986,18.937,6.109,transition,12.253,2.698,46.337,22.397,10.261
588,58800.000,22.579,21.792,22.350,21.293,21.293,4.459,transition,11.598,2.689,46.344,28.902,11.221
589,58900.000,27.019,25.223,24.988,23.323,23.323,4.254,transition,11.562,2.680,45.507,30.785,11.332
590,59000.000,22.578,21.651,21.600,20.566,20.566,3.204,surface,12.947,2.633,45.958,28.227,11.062
591,59100.000,21.648,20.681,20.725,20.114,20.114,4.168,transition,11.822,2.742,45.553,25.744,10.497
592,59200.000,28.206,27.533,27.141,26.708,26.708,7.472,transition,12.633,2.523,45.882,33.454,11.530
593,59300.000,30.604,28.672,29.424,27.715,27.715,8.922,transition,11.728,2.806,45.301,32.284,11.417
594,59400.000,29.557,27.621,29.041,27.146,27.146,8.731,transition,12.292,2.733,45.466,34.742,11.451
595,59500.000,22.419,20.310,23.738,21.590,20.310,3.076,surface,11.433,2.844,46.286,29.403,10.376
596,59600.000,21.995,20.244,22.801,21.042,20.244,3.149,surface,11.750,2.686,46.368,28.354,10.144
597,59700.000,23.841,22.125,22.173,20.274,20.274,3.167,surface,11.967,2.854,46.767,29.613,10.333
598,59800.000,22.869,21.320,23.712,22.050,21.320,3.317,surface,11.993,2.817,46.720,30.010,10.444
599,59900.000,23.525,21.817,25.220,23.474,21.817,3.427,surface,10.979,2.715,45.888,30.761,10.650
600,60000.000,22.600,20.838,23.127,21.061,20.838,3.085,surface,11.323,2.684,46.467,30.120,10.652
601,60100.000,23.142,20.803,24.145,21.568,20.803,3.190,surface,11.376,2.599,46.524,30.018,10.840
602,60200.000,22.905,20.944,22.927,21.249,20.944,3.253,surface,11.843,2.742,46.444,28.974,11.017
603,60300.000,23.826,20.982,23.567,20.972,20.972,3.011,surface,11.980,2.708,46.256,29.303,10.950
604,60400.000,28.903,26.588,26.916,24.594,24.594,5.990,transition,11.406,2.830,46.136,33.064,11.268
605,60500.000,30.085,27.857,30.606,28.382,27.857,9.287,transition,13.244,2.627,46.602,33.296,11.194
606,60600.000,30.135,27.110,29.869,26.850,26.850,8.021,transition,13.204,2.686,46.342,31.090,11.070
607,60700.000,31.208,28.247,29.736,26.643,26.643,4.869,transition,11.509,2.745,45.718,27.335,10.589
608,60800.000,31.750,29.383,30.330,27.727,27.727,5.725,transition,11.165,2.698,46.253,27.195,10.831
609,60900.000,35.702,32.361,35.571,32.418,32.361,9.697,transition,12.578,2.847,45.900,30.683,11.146
610,61000.000,31.741,28.377,33.586,30.179,28.377,7.507,transition,12.048,2.792,45.707,30.165,11.306
611,61100.000,32.441,29.729,33.067,30.658,29.729,12.032,aqueous,11.728,2.733,45.614,33.308,11.436
612,61200.000,32.854,30.118,33.443,30.872,30.118,11.250,aqueous,13.105,2.759,45.892,33.071,11.547
613,61300.000,28.279,26.111,29.654,27.356,26.111,8.373,transition,11.083,2.821,45.431,30.616,11.272
614,61400.000,32.260,29.292,34.105,31.188,29.292,11.424,aqueous,13.820,2.756,45.769,33.888,11.793
615,61500.000,32.932,30.067,33.858,31.182,30.067,8.454,transition,12.810,2.693,45.278,31.727,11.249
616,61600.000,33.642,29.947,33.565,29.606,29.606,8.528,transition,12.631,2.605,45.472,29.850,10.813
617,61700.000,33.894,30.716,34.069,30.745,30.716,10.309,aqueous,12.403,2.666,45.577,33.496,11.616
618,61800.000,30.426,27.460,29.578,26.406,26.406,4.921,transition,11.865,2.682,45.800,27.052,10.710
619,61900.000,32.257,29.946,32.645,30.169,29.946,12.053,aqueous,10.841,2.801,45.640,32.850,11.693
620,62000.000,32.028,30.506,30.978,29.517,29.517,11.816,aqueous,12.770,2.640,45.675,32.630,11.456
621,62100.000,30.120,26.540,28.971,25.159,25.159,5.328,transition,11.469,2.681,45.718,30.865,10.821
622,62200.000,29.724,24.774,29.912,24.823,24.774,4.709,transition,11.885,2.730,46.172,30.576,10.936
623,62300.000,35.333,30.712,34.055,29.426,29.426,7.252,transition,12.336,2.807,45.912,32.986,11.345
624,62400.000,35.022,31.498,34.991,31.573,31.498,11.667,aqueous,11.812,2.737,46.640,31.660,11.076
625,62500.000,26.621,22.692,27.152,23.240,22.692,3.575,surface,11.985,2.782,45.917,25.446,9.962
626,62600.000,28.622,24.373,30.134,25.831,24.373,2.980,surface,12.491,2.650,45.762,24.615,9.983
627,62700.000,30.946,27.134,30.811,27.240,27.134,5.282,transition,12.364,2.782,45.930,25.709,9.941
628,62800.000,30.389,26.740,31.622,28.080,26.740,4.405,transition,13.419,2.705,46.183,26.041,10.074
629,62900.000,30.467,26.577,29.263,25.547,25.547,3.821,surface,11.814,2.665,45.567,27.041,10.269
630,63000.000,29.545,24.996,30.159,25.753,24.996,3.717,surface,11.360,2.601,46.118,26.435,9.956
631,63100.000,27.350,23.219,28.599,24.646,23.219,3.587,surface,12.269,2.710,45.965,23.891,9.636
632,63200.000,29.953,26.278,28.935,25.030,25.030,3.314,surface,12.908,2.659,45.092,24.615,9.737
633,63300.000,29.630,25.480,28.255,24.058,24.058,2.843,surface,11.602,2.670,45.164,24.015,9.472
634,63400.000,29.552,25.668,29.002,25.264,25.264,3.808,surface,12.288,2.614,45.428,24.009,9.721
635,63500.000,30.534,25.813,29.031,24.137,24.137,3.312,surface,11.942,2.697,45.205,25.160,9.835
636,63600.000,29.326,25.364,28.670,24.671,24.671,3.130,surface,13.100,2.662,45.542,24.300,9.984
637,63700.000,31.276,26.878,31.977,27.679,26.878,4.591,transition,14.242,2.737,45.135,25.579,10.084
638,63800.000,32.053,27.948,30.131,26.017,26.017,3.915,surface,10.847,2.656,46.258,23.879,10.238
639,63900.000,30.137,25.598,30.616,26.322,25.598,3.745,surface,12.300,2.788,46.125,25.270,10.157
640,64000.000,27.955,23.963,28.049,24.127,23.963,3.403,surface,10.393,2.737,45.573,25.454,9.806
641,64100.000,28.988,25.539,28.421,24.999,24.999,5.283,transition,11.642,2.700,45.571,23.216,9.857
642,64200.000,18.780,17.243,20.424,18.844,17.243,3.243,surface,12.275,2.676,46.472,16.600,9.046
643,64300.000,24.619,22.658,24.372,22.259,22.259,8.548,transition,11.401,2.830,45.840,19.857,9.417
644,64400.000,25.002,23.553,25.872,24.137,23.553,8.555,transition,12.553,2.644,46.057,22.125,9.926
645,64500.000,30.876,28.352,32.207,29.643,28.352,9.126,transition,11.928,2.672,45.438,27.699,10.718
646,64600.000,29.263,27.131,29.126,27.108,27.108,9.787,transition,12.120,2.915,45.968,24.751,10.289
647,64700.000,23.583,21.042,24.392,21.954,21.042,3.767,surface,12.253,2.644,46.452,17.700,9.379
648,64800.000,29.188,27.235,27.423,25.590,25.590,9.156,transition,13.223,2.724,46.055,22.987,10.334
649,64900.000,28.960,25.950,27.987,24.910,24.910,4.326,transition,12.200,2.726,45.720,25.040,10.489
650,65000.000,27.407,24.192,27.008,23.529,23.529,3.310,surface,10.217,2.700,46.318,23.331,10.221
651,65100.000,26.095,22.725,26.825,23.689,22.725,3.522,surface,14.254,2.713,45.834,24.118,10.056
652,65200.000,25.432,21.986,25.975,22.789,21.986,4.411,transition,11.978,2.696,45.784,23.411,9.656
653,65300.000,22.790,19.276,23.395,19.856,19.276,3.635,surface,12.337,2.690,45.701,22.151,9.680
654,65400.000,28.549,25.323,26.420,23.244,23.244,3.093,surface,13.233,2.724,45.443,23.462,9.898
655,65500.000,28.155,24.335,26.585,22.638,22.638,4.651,transition,13.510,2.689,45.672,26.989,9.988
656,65600.000,25.389,23.197,24.192,22.254,22.254,5.315,transition,13.061,2.625,45.739,27.796,10.540
657,65700.000,26.908,26.284,26.055,25.199,25.199,8.359,transition,11.782,2.561,45.469,27.896,10.444
658,65800.000,23.496,22.754,24.134,23.078,22.754,7.874,transition,11.449,2.690,46.041,24.607,9.976
659,65900.000,21.755,21.208,19.832,19.243,19.243,5.859,transition,12.833,2.671,46.454,22.148,9.479
660,66000.000,25.262,23.871,23.925,22.823,22.823,9.948,transition,13.053,2.711,45.801,20.513,9.774
661,66100.000,24.627,22.444,25.587,23.526,22.444,6.734,transition,14.244,2.691,45.556,20.894,9.675
662,66200.000,24.527,22.047,26.132,23.691,22.047,6.211,transition,12.495,2.731,46.159,21.687,9.816
663,66300.000,24.147,22.877,23.360,21.856,21.856,8.603,transition,12.515,2.637,45.575,22.253,9.926
664,66400.000,27.835,25.548,26.568,24.468,24.468,8.666,transition,12.740,2.759,45.636,23.052,9.940
665,66500.000,28.863,26.905,28.740,26.722,26.722,8.916,transition,12.499,2.811,45.425,26.844,10.878
666,66600.000,28.551,27.428,29.159,27.880,27.428,10.498,aqueous,12.824,2.673,45.496,29.596,10.950
667,66700.000,24.093,22.714,26.154,24.655,22.714,4.252,transition,13.555,2.782,45.774,27.856,10.815
668,66800.000,26.873,24.959,26.697,24.758,24.758,6.630,transition,11.564,2.729,45.484,27.010,10.522
669,66900.000,33.643,30.708,34.890,32.086,30.708,11.501,aqueous,12.288,2.632,45.391,33.808,11.653
670,67000.000,32.163,28.778,31.483,28.411,28.411,9.611,transition,11.278,2.718,45.972,34.580,11.733
671,67100.000,31.902,29.181,31.187,28.234,28.234,9.065,transition,11.882,2.694,45.007,33.494,11.577
672,67200.000,35.970,32.904,35.217,31.952,31.952,12.569,aqueous,12.742,2.778,45.460,35.549,11.869
673,67300.000,33.682,31.209,33.135,30.533,30.533,11.548,aqueous,12.863,2.770,45.321,33.777,11.608
674,67400.000,27.459,24.751,27.587,24.687,24.687,6.987,transition,11.042,2.763,45.829,26.414,10.753
675,67500.000,31.690,29.073,31.076,28.388,28.388,11.190,aqueous,12.785,2.774,45.743,30.795,11.349
676,67600.000,27.846,25.895,25.711,23.824,23.824,4.206,transition,12.949,2.629,46.257,23.328,10.356
677,67700.000,26.869,23.761,27.398,24.206,23.761,3.402,surface,12.622,2.844,45.545,22.367,10.035
678,67800.000,27.581,24.883,28.356,25.485,24.883,3.361,surface,12.814,2.747,46.476,22.714,10.159
679,67900.000,32.067,28.506,33.160,29.777,28.506,10.167,aqueous,13.131,2.645,46.355,29.489,11.003
680,68000.000,32.576,28.777,32.894,29.313,28.777,7.743,transition,12.903,2.817,45.622,27.988,10.573
681,68100.000,34.485,31.628,33.430,30.555,30.555,13.118,aqueous,12.555,2.624,46.836,31.307,11.422
682,68200.000,29.800,27.904,30.222,28.296,27.904,9.803,transition,12.605,2.659,46.928,26.674,10.446
683,68300.000,27.066,24.678,27.522,25.188,24.678,8.807,transition,12.996,2.652,46.186,23.563,10.399
684,68400.000,31.458,28.303,32.570,29.521,28.303,11.936,aqueous,12.203,2.772,46.191,30.653,11.186
685,68500.000,25.624,22.650,24.168,21.516,21.516,3.900,surface,11.476,2.680,45.469,21.558,9.624
686,68600.000,28.133,24.595,29.500,26.069,24.595,7.327,transition,11.640,2.619,46.187,28.219,10.179
687,68700.000,27.109,25.231,25.486,23.668,23.668,6.334,transition,12.068,2.679,45.533,29.139,10.385
688,68800.000,30.879,28.102,29.103,26.197,26.197,7.411,transition,11.728,2.696,45.712,29.267,10.740
689,68900.000,30.508,28.498,29.651,27.488,27.488,8.906,transition,12.268,2.731,44.995,33.696,11.485
690,69000.000,23.102,21.527,21.236,19.893,19.893,3.013,surface,11.960,2.763,45.443,28.988,10.237
691,69100.000,22.446,20.573,20.353,18.573,18.573,3.167,surface,12.589,2.738,45.290,28.060,9.935
692,69200.000,20.961,18.528,18.902,16.602,16.602,2.998,surface,13.155,2.857,44.638,26.402,9.548
693,69300.000,18.940,16.874,16.946,14.944,14.944,3.232,surface,12.731,2.794,44.716,24.895,9.549
694,69400.000,19.807,17.503,17.788,15.618,15.618,3.064,surface,11.953,2.662,45.416,24.990,9.470
695,69500.000,20.019,17.542,18.821,16.590,16.590,2.979,surface,11.931,2.568,45.331,26.030,9.736
696,69600.000,21.786,20.253,21.102,19.289,19.289,3.058,surface,11.743,2.600,44.993,27.173,10.305
697,69700.000,26.555,23.445,25.011,21.896,21.896,3.639,surface,11.361,2.636,44.548,29.507,10.007
698,69800.000,26.343,24.483,26.980,24.872,24.483,6.331,transition,12.639,2.762,44.482,32.255,10.970
699,69900.000,30.322,28.616,31.812,29.885,28.616,10.169,aqueous,11.864,2.745,45.187,35.502,11.770
700,70000.000,22.771,20.087,21.720,19.343,19.343,2.893,surface,12.278,2.554,44.803,26.516,9.606
701,70100.000,27.581,25.182,25.438,23.006,23.006,5.297,transition,11.485,2.670,44.948,30.367,10.749
702,70200.000,33.653,30.864,33.786,31.060,30.864,10.063,aqueous,12.017,2.705,45.139,31.587,11.130
703,70300.000,33.499,29.693,32.912,29.129,29.129,8.805,transition,12.114,2.686,45.226,29.680,10.866
704,70400.000,35.714,32.575,35.432,32.265,32.265,9.836,transition,12.369,2.789,45.647,30.553,11.222
705,70500.000,31.380,28.110,29.160,25.892,25.892,3.559,surface,12.924,2.685,44.487,25.969,10.365
706,70600.000,33.217,28.263,31.062,26.130,26.130,7.469,transition,13.387,2.613,44.875,30.305,10.434
707,70700.000,30.922,26.957,32.027,28.184,26.957,4.451,transition,12.098,2.663,45.368,25.249,10.017
708,70800.000,30.220,25.913,30.098,25.492,25.492,3.391,surface,12.704,2.549,45.188,24.960,9.763
709,70900.000,31.246,27.008,30.863,26.740,26.740,4.592,transition,11.697,2.674,44.767,25.572,10.060
710,71000.000,26.658,22.700,25.534,21.856,21.856,4.369,transition,12.245,2.680,44.923,24.826,9.664
711,71100.000,27.137,24.871,25.534,23.148,23.148,3.746,surface,11.994,2.663,44.805,20.799,9.745
712,71200.000,27.807,24.263,29.830,26.304,24.263,3.285,surface,11.583,2.517,44.499,21.386,9.728
713,71300.000,30.807,28.476,28.750,26.378,26.378,6.525,transition,12.030,2.544,45.128,26.967,10.828
714,71400.000,25.391,23.882,23.707,22.079,22.079,7.080,transition,11.513,2.773,45.187,24.470,10.138
715,71500.000,26.757,26.203,27.380,26.623,26.203,10.305,aqueous,12.067,2.601,44.798,27.113,10.459
716,71600.000,30.597,29.219,29.272,28.049,28.049,11.076,aqueous,12.836,2.513,44.983,29.020,10.900
717,71700.000,26.925,25.761,26.960,26.019,25.761,9.422,transition,13.050,3.015,45.606,23.366,10.127
718,71800.000,18.263,16.559,17.548,15.586,15.586,3.920,surface,13.508,2.712,45.543,19.991,9.485
719,71900.000,21.335,20.754,19.503,18.867,18.867,4.048,transition,11.773,2.727,45.325,26.306,10.296
720,72000.000,23.652,22.128,22.148,20.786,20.786,3.354,surface,12.692,2.804,45.552,28.471,10.638
721,72100.000,20.161,19.086,19.574,18.601,18.601,3.618,surface,12.118,2.694,45.509,26.120,10.403
722,72200.000,20.370,19.646,21.267,20.785,19.646,5.192,transition,12.517,2.791,46.042,27.359,10.525
723,72300.000,23.407,22.166,21.199,20.031,20.031,7.907,transition,10.875,2.576,46.552,20.754,9.616
724,72400.000,25.189,22.560,26.755,23.880,22.560,5.370,transition,12.211,2.726,45.775,20.350,10.073
725,72500.000,24.602,22.232,26.338,24.108,22.232,5.707,transition,11.772,2.785,45.377,20.947,9.997
726,72600.000,26.813,24.769,28.461,26.177,24.769,8.602,transition,12.009,2.684,45.102,23.274,10.307
727,72700.000,24.651,23.687,24.266,23.290,23.290,8.146,transition,12.430,2.700,45.286,27.110,10.700
728,72800.000,23.313,22.202,25.343,24.275,22.202,4.922,transition,12.534,2.709,44.869,28.430,10.501
729,72900.000,25.350,23.920,27.533,26.107,23.920,9.014,transition,11.518,2.673,44.766,27.583,10.739
730,73000.000,26.170,24.606,26.648,25.319,24.606,10.201,aqueous,11.204,2.735,45.308,25.021,10.293
731,73100.000,23.381,22.671,21.539,20.733,20.733,6.350,transition,10.985,2.537,45.821,21.698,10.103
732,73200.000,30.047,28.082,28.797,27.045,27.045,10.318,aqueous,11.599,2.798,45.572,30.415,10.881
733,73300.000,30.201,28.653,30.470,28.931,28.653,9.790,transition,11.327,2.726,45.385,32.909,11.637
734,73400.000,28.837,26.745,30.044,28.111,26.745,8.881,transition,11.609,2.712,46.036,29.426,10.770
735,73500.000,27.839,25.893,27.020,24.882,24.882,8.158,transition,11.453,2.724,45.958,28.596,10.427
736,73600.000,24.023,23.140,23.451,22.354,22.354,3.354,surface,11.558,2.761,46.168,29.679,10.828
737,73700.000,22.174,19.755,22.326,20.135,19.755,5.903,transition,11.715,2.619,46.492,24.534,10.160
738,73800.000,32.637,30.186,32.528,30.395,30.186,10.779,aqueous,12.258,2.719,46.067,32.927,11.652
739,73900.000,26.989,25.505,25.616,24.052,24.052,6.042,transition,12.938,2.666,46.470,32.631,11.666
740,74000.000,30.427,28.397,29.677,27.858,27.858,9.039,transition,11.770,2.544,46.196,29.813,11.023
741,74100.000,22.935,20.990,20.950,19.119,19.119,6.152,transition,12.260,2.605,45.347,18.631,9.559
742,74200.000,19.155,17.886,20.921,19.593,17.886,3.410,surface,12.132,2.746,45.286,21.271,9.347
743,74300.000,18.115,16.485,17.694,15.510,15.510,3.662,surface,12.111,2.772,45.447,16.693,8.745
744,74400.000,18.606,16.801,18.547,16.390,16.390,3.348,surface,12.350,2.636,45.494,20.161,9.083
745,74500.000,18.291,16.578,17.907,16.533,16.533,3.995,surface,11.552,2.591,45.399,20.010,9.338
746,74600.000,20.832,19.492,21.530,20.419,19.492,7.228,transition,13.129,2.894,46.139,19.430,9.063
747,74700.000,20.611,19.345,20.547,19.591,19.345,5.864,transition,11.667,2.875,45.960,17.532,9.198
748,74800.000,23.187,22.103,22.986,22.112,22.103,8.794,transition,12.145,2.740,45.194,21.088,9.376
749,74900.000,26.474,24.251,28.162,25.872,24.251,5.951,transition,11.610,2.804,45.644,23.163,10.033
750,75000.000,22.309,21.154,23.136,21.920,21.154,5.465,transition,12.127,2.631,45.523,20.062,9.712
751,75100.000,27.083,25.002,26.986,24.864,24.864,8.112,transition,11.540,2.757,45.625,25.143,10.030
752,75200.000,27.894,25.938,27.552,25.592,25.592,10.685,aqueous,12.426,2.708,45.188,26.714,10.225
753,75300.000,30.292,28.346,30.236,28.412,28.346,10.554,aqueous,11.695,2.633,45.683,31.662,11.027
754,75400.000,30.707,27.244,31.754,28.595,27.244,8.690,transition,11.500,2.827,45.833,29.311,10.970
755,75500.000,32.547,29.248,32.094,29.079,29.079,10.496,aqueous,12.094,2.779,45.551,27.914,10.677
756,75600.000,26.234,24.002,26.252,24.034,24.002,5.189,transition,11.575,2.705,45.305,26.082,10.092
757,75700.000,23.056,20.039,22.166,19.513,19.513,3.000,surface,11.249,2.775,44.891,26.211,9.779
758,75800.000,24.457,20.858,23.152,19.902,19.902,3.768,surface,11.103,2.766,45.090,23.252,9.887
759,75900.000,34.859,31.131,34.551,30.930,30.930,12.217,aqueous,11.749,2.730,45.870,36.219,11.949
760,76000.000,29.615,26.553,31.731,28.613,26.553,7.101,transition,11.140,2.740,45.575,32.878,11.110
761,76100.000,30.161,27.613,31.945,29.302,27.613,9.844,transition,10.957,2.703,44.694,29.729,10.639
762,76200.000,31.489,29.123,31.725,29.573,29.123,11.299,aqueous,10.262,2.616,45.388,31.341,10.939
763,76300.000,26.031,24.366,28.195,26.573,24.366,5.925,transition,11.141,2.806,45.545,32.135,11.144
764,76400.000,31.671,29.796,30.260,28.473,28.473,11.310,aqueous,10.606,2.677,45.420,30.000,11.152
765,76500.000,34.751,32.206,33.152,30.577,30.577,12.643,aqueous,10.582,2.666,45.669,31.988,11.482
766,76600.000,35.985,33.201,34.997,32.489,32.489,14.701,aqueous,11.884,2.718,45.383,34.093,11.958
