frame,time_ns,total_protein,receptor,peptide
3800,65.63039723661485,4.1995176798534075,4.218184200657419,1.3072337262863551
3810,65.80310880829016,4.130475895790145,4.154287388161961,1.3900633900781583
3820,65.97582037996546,4.122646994383167,4.14869806145499,1.4759011368503956
3830,66.14853195164076,4.156258474104192,4.17913329992526,1.4961236050128826
3840,66.32124352331606,4.004607309797377,4.026900599371273,1.3553391826627523
3850,66.49395509499136,3.906291458212193,3.9372524969533833,1.4007616842746142
3860,66.66666666666667,3.9366254000386003,3.9629560675439652,1.3894830148051154
3870,66.83937823834196,4.023562877739378,4.048539358083179,1.48662302213018
3880,67.01208981001727,4.276341293972589,4.30124723347375,1.4757249305139013
3890,67.18480138169258,4.06663959474292,4.089635221062064,1.507400088258472
3900,67.35751295336787,4.053033086870653,4.079709682464779,1.4969074254507457
3910,67.53022452504318,4.113478012146578,4.1405969840545005,1.2693682160399662
3920,67.70293609671847,4.090436202628262,4.115281569216201,1.2367804345951925
3930,67.87564766839378,4.089092800354683,4.113792261581138,1.265979313808795
3940,68.04835924006909,4.146369398826346,4.175729045583352,1.2365254675941082
3950,68.22107081174438,4.305210740066385,4.336556913130252,1.4491497540422635
3960,68.39378238341969,4.32803353943574,4.353059083837598,1.4231041595842286
3970,68.566493955095,4.572326525670698,4.607594824234541,1.3180062539323076
3980,68.73920552677029,4.643856286541942,4.681899492139366,1.3597351009023193
3990,68.9119170984456,4.369983669103559,4.406085466169602,1.3052941575440946
4000,69.08462867012089,4.488738216287852,4.528019822571302,1.3063295722370323
4010,69.2573402417962,4.272708711408047,4.308757496730915,1.2362184069509343
4020,69.43005181347151,4.286440724080918,4.320865237557587,1.3314726904261553
4030,69.6027633851468,4.221187322298301,4.2582819619160786,1.3081553508717083
4040,69.77547495682211,4.137446156200708,4.175030688255072,1.4062057600670033
4050,69.94818652849742,4.195896409370453,4.229476803663445,1.3262335239234704
4060,70.12089810017271,4.227237601171495,4.2588422839752,1.435989305430012
4070,70.29360967184802,4.19914597462205,4.230592540436744,1.1926572232138861
4080,70.46632124352331,4.257198105325553,4.285061234167605,1.3332646868850013
4090,70.63903281519862,4.274879325097358,4.307321007050294,1.3279936462235018
4100,70.81174438687393,4.141395033022652,4.169522416194861,1.370957645527369
4110,70.98445595854922,4.056002900303423,4.078804496458589,1.2211279574869796
4120,71.15716753022453,4.11503051595259,4.145421608066232,1.4526771131206875
4130,71.32987910189983,3.9766689526076444,4.007451101774347,1.3469230318825558
4140,71.50259067357513,4.022061830261332,4.053960756667156,1.3328874204210492
4150,71.67530224525044,4.053298116372211,4.069685013344221,1.4776322739851595
4160,71.84801381692573,4.097790171115031,4.1230407095157435,1.165546906004613
4170,72.02072538860104,3.9045311947776256,3.9279402381801343,1.1806645654016543
4180,72.19343696027634,3.959281425055103,3.9829954973179107,1.2527481847910948
4190,72.36614853195164,3.9815764599241423,4.008822122253777,1.3180647308684765
4200,72.53886010362694,4.1040590549698095,4.125883901864461,1.3920222562971252
4210,72.71157167530224,4.084725360690742,4.118407269998882,1.3431235754628637
4220,72.88428324697755,4.078198942784016,4.107158433296535,1.476393122720013
4230,73.05699481865285,4.201112889765134,4.226907266159512,1.4772974135077395
4240,73.22970639032815,4.199294665516869,4.226341723211961,1.4233404625406139
4250,73.40241796200345,3.9773683180785,4.003849063001037,1.3192590813948062
4260,73.57512953367876,4.111589923599587,4.1353095427678195,1.5531247124969874
4270,73.74784110535406,4.103004564170933,4.129931454764181,1.2679417529761583
4280,73.92055267702936,4.166569527076966,4.19407405548802,1.3077155673991034
4290,74.09326424870466,4.178288701735895,4.1985182396727545,1.3001860485146708
4300,74.26597582037996,4.015802330989592,4.042278392656738,1.4247278767044143
4310,74.43868739205527,4.172009659790167,4.198888456373256,1.210703507737186
4320,74.61139896373057,4.151361843430918,4.176545345247689,1.485106928834815
4330,74.78411053540587,4.170233102240723,4.2050220576171,1.33834054670151
4340,74.95682210708118,3.892383630675771,3.919811480476136,1.34230411893007
4350,75.12953367875647,3.8514835392988696,3.873664346272107,1.3631895461862815
4360,75.30224525043178,3.9198533322332976,3.9465109587055442,1.3493779179541368
4370,75.47495682210707,4.0320124007422855,4.059247588843689,1.2152131877399484
4380,75.64766839378238,4.044835745472106,4.0773241952291235,1.3219727118583484
4390,75.82037996545769,4.028557258069514,4.061494836105026,1.3543672512101896
4400,75.99309153713298,4.101461473477038,4.1374201391667835,1.2516374855821906
4410,76.16580310880829,4.072077615117923,4.102474472342758,1.2917198623334893
4420,76.3385146804836,4.005623278090922,4.040649760255609,1.1330145219866452
4430,76.51122625215889,3.98763162721516,4.01938276072246,1.2394399487023364
4440,76.6839378238342,3.9403529936180717,3.969653901981074,1.3270340905247142
4450,76.85664939550949,3.9190823872131277,3.9545695701180397,1.2229663926290066
4460,77.0293609671848,3.8211498550466976,3.856249837592258,1.1570956349218942
4470,77.20207253886011,3.8486301705572554,3.879196169394322,1.3140499906989818
4480,77.3747841105354,3.8167880986622844,3.8512975612835785,1.0842563572264914
4490,77.54749568221071,3.7470486084067463,3.7771382100556816,1.242529635838495
4500,77.72020725388602,3.878411891465585,3.9114631925889025,1.238079174518535
4510,77.89291882556131,3.849440624885026,3.8756062866470713,1.3750935530217163
4520,78.06563039723662,3.8081701804331916,3.834706321273152,1.3746005734163569
4530,78.23834196891191,3.7786091219852693,3.8022082717008456,1.431669228943007
4540,78.41105354058722,3.837724139488902,3.8611330946615903,1.3308774147809568
4550,78.58376511226253,3.8336302773397315,3.863245422553593,1.1994695262855448
4560,78.75647668393782,3.9548845787085263,3.9829069977286977,1.261807707823385
4570,78.92918825561313,3.9518930536434156,3.974074006730021,1.4484159894222235
4580,79.10189982728843,3.916045525454038,3.9363908126623186,1.4449246740437613
4590,79.27461139896373,3.871059127008558,3.8906923185373627,1.233272699526929
4600,79.44732297063904,3.730591700205854,3.753990614291913,1.3007816616378032
4610,79.62003454231433,3.834279105878103,3.8645461821112383,1.2201406653632043
4620,79.79274611398964,3.8926790137644858,3.9189328555176512,0.9881922767833226
4630,79.96545768566494,3.9481270420293986,3.980917148955045,0.9931798709805124
4640,80.13816925734024,4.072085159764956,4.097112442340242,1.0357621137319786
4650,80.31088082901555,4.108767603743554,4.134818413626592,1.0786498834692262
4660,80.48359240069085,3.967491821212394,3.9955054238416996,0.6229500736224641
4670,80.65630397236615,4.1325954574467145,4.161905450197675,1.1171643294343572
4680,80.82901554404145,4.099427337325875,4.1291603378801085,0.9866289251149646
4690,81.00172711571675,4.3089156730417315,4.331951955301339,1.0343945649786088
4700,81.17443868739205,4.047030134201432,4.072667259592554,0.9786785027664872
4710,81.34715025906736,4.084162157865432,4.111186250944882,0.8790162668816646
4720,81.51986183074266,3.99863943404154,4.024967693278686,1.0285579086532262
4730,81.69257340241796,3.86413705461877,3.889376216932453,1.1114044652439705
4740,81.86528497409327,4.035238072577994,4.058061931045895,0.9059828484408001
4750,82.03799654576856,4.076496845519344,4.103120710919007,1.0567712640456455
4760,82.21070811744387,3.9189128698123965,3.95075597746036,1.077922925562745
4770,82.38341968911917,3.941601195506632,3.974061640372008,1.062372655174728
4780,82.55613126079447,3.914370776071091,3.952030953376827,1.2152620955637485
4790,82.72884283246978,3.866421822398273,3.901624395453593,1.0013709558120205
4800,82.90155440414507,4.071149687610058,4.106744391306144,0.947836258333131
4810,83.07426597582038,3.8699304070561413,3.9045147158717275,1.0276361750108962
4820,83.24697754749569,3.918494883080932,3.9551020412556177,0.9586964076728177
4830,83.41968911917098,3.824619918374439,3.8583348312647954,1.2992401284894843
4840,83.59240069084629,3.867243127772037,3.8944622879610438,1.490099879679891
4850,83.76511226252158,3.915152410989541,3.9513324895597264,1.1924771496890045
4860,83.93782383419689,3.6994646569661436,3.735570293745331,0.9475911740165974
4870,84.1105354058722,3.85352053658397,3.8863612328905837,1.2387422567752686
4880,84.28324697754749,4.020721861032645,4.049537443879008,1.3963866657040902
4890,84.4559585492228,3.9918627801773625,4.021532887791659,1.5598552281142282
4900,84.62867012089811,3.945108570529385,3.9757282652536086,1.3471359306180166
4910,84.8013816925734,3.7837646883183718,3.817308988949218,1.163591869350338
4920,84.97409326424871,3.859700823706151,3.8867348193309494,1.4066777315400696
4930,85.146804835924,3.806608165614302,3.8360781388818572,1.2996556250858695
4940,85.31951640759931,3.8166273182653656,3.8480432176719,1.2140271384563028
4950,85.49222797927462,3.7560220436489873,3.7839819835818744,1.4450268910962751
4960,85.66493955094991,4.011209721533166,4.045798681861724,1.2547375128698603
4970,85.83765112262522,3.900117088695504,3.9316353321931885,1.1696595058906407
4980,86.01036269430051,3.9816396014150754,4.012718975399539,1.0759533981219491
4990,86.18307426597582,4.088324036725817,4.118223394578264,1.3414689046710075
5000,86.35578583765113,3.9972364102133344,4.024960220767003,1.374950951145301
5010,86.52849740932642,4.048419595922248,4.07174733710538,1.39089202486338
5020,86.70120898100173,3.9965368135897745,4.02222273293654,1.370513471969847
5030,86.87392055267703,4.086415914086724,4.112938488763261,1.3520029430177347
5040,87.04663212435233,3.974530408754566,3.9973721086536713,1.2866176160606544
5050,87.21934369602764,4.06263313002953,4.090612619903044,1.293360535065134
5060,87.39205526770293,4.137254055410766,4.166040016546771,1.190553908177125
5070,87.56476683937824,4.035715836928219,4.0594222409889476,1.1447367710566836
5080,87.73747841105354,3.8649240805713094,3.8916720499114326,1.3258658397737413
5090,87.91018998272884,3.8124588559282917,3.8403057963028964,1.1138776819065013
5100,88.08290155440415,4.076721715977047,4.112218478578755,1.1411550502597514
5110,88.25561312607945,3.833148630377375,3.8626404044042446,1.2734480676813034
5120,88.42832469775475,3.862904960929382,3.894206753051213,1.2583649265824937
5130,88.60103626943005,3.874792856685176,3.9038284361754982,1.5523510116192922
5140,88.77374784110535,3.8105570958447643,3.8370381371320788,1.1820391504625964
5150,88.94645941278065,3.769109872242322,3.8036572949172647,0.8820516513276293
5160,89.11917098445596,3.7284862328821577,3.756832073281897,1.198411101117544
5170,89.29188255613126,3.9142081439481196,3.949547475275763,1.1884493797975952
5180,89.46459412780656,3.8407317346798124,3.87496879682604,1.0581719488879688
5190,89.63730569948187,3.826653611074952,3.8537744481732243,1.1299671517744325
5200,89.81001727115716,3.921785602204507,3.948410511730947,1.2007125215165517
5210,89.98272884283247,3.7799537277746036,3.8031333822994804,1.0401765033703123
5220,90.15544041450777,3.9031544993773037,3.933050119722664,1.2406269080096772
5230,90.32815198618307,3.71418865154346,3.7383733728639403,1.012735846926676
5240,90.50086355785838,3.638592403991117,3.6651137860646994,1.0248632097553414
5250,90.67357512953367,3.6002545381981403,3.6237935262833387,1.205373802457719
5260,90.84628670120898,3.6692796579345512,3.7003867145055733,1.0167013283754514
5270,91.01899827288429,3.624539690573348,3.651596660581209,1.0343961041460374
5280,91.19170984455958,3.567412248769069,3.5949481898853124,1.1195890566843438
5290,91.36442141623489,3.7171516087090892,3.7460141982651236,1.0548839627397384
5300,91.53713298791018,3.729866269815342,3.7582420046057474,0.8236262936585894
5310,91.70984455958549,3.7294226605921796,3.7547785976297474,1.0889284427341612
5320,91.8825561312608,3.5301576905891046,3.5639495002717747,0.7931746524538392
5330,92.05526770293609,3.641804907610505,3.6737219127135137,0.9436754372370324
5340,92.2279792746114,3.65785205311259,3.6899269515337947,0.8475183486730504
5350,92.40069084628671,3.545036265021646,3.576843335542005,0.9728018984194569
5360,92.573402417962,3.804254455424758,3.8353819481885174,1.0783180403865593
5370,92.74611398963731,3.643467857131847,3.6745991344766473,1.044948375759463
5380,92.9188255613126,3.603074730705404,3.630145367236777,1.0812983213181808
5390,93.09153713298791,3.595517826637544,3.6209927782935423,0.935211250686017
5400,93.26424870466322,3.716405993956164,3.740734331201489,1.0952243741017516
5410,93.43696027633851,3.797556143661956,3.8334164038789473,1.0321570296856708
5420,93.60967184801382,3.9073680310407513,3.939836639197484,1.1315500628997115
5430,93.78238341968913,3.833618330157066,3.8680184731839784,1.0020999998891629
5440,93.95509499136442,3.7408586274712863,3.7689103990080373,1.0845967455492744
5450,94.12780656303973,3.7970374393403756,3.828420982232335,0.9510484018862212
5460,94.30051813471502,3.9365229318813246,3.972172549429714,1.0802773600670441
5470,94.47322970639033,3.8645583378110917,3.894379940512936,1.2981458119467773
5480,94.64594127806564,3.904621271967157,3.93120784263764,1.3607994600542197
5490,94.81865284974093,3.9702237356481276,3.9998124159771273,1.1201388765463667
5500,94.99136442141624,3.9612033280722394,3.98341962751958,1.6922328587816586
5510,95.16407599309154,3.9106419113523048,3.9412565061593843,1.291649276609163
5520,95.33678756476684,4.074449984776721,4.099142342659454,1.4803024165115457
5530,95.50949913644214,4.182714773823087,4.2138304945193426,1.2802552281035868
5540,95.68221070811744,4.250145282234354,4.281213648416813,1.3822065307545117
5550,95.85492227979275,4.3822775884424106,4.412521118383232,1.3422235643735672
5560,96.02763385146805,4.241400851146784,4.26651622794095,1.4180054486711224
5570,96.20034542314335,4.384957787231503,4.4153664036327385,1.2651040355142809
5580,96.37305699481865,4.106094846320032,4.1411494070348205,1.2415549360491478
5590,96.54576856649396,4.071278197957308,4.103573151808037,1.2234354070070668
5600,96.71848013816926,4.176253516120049,4.205491691687527,1.5099494127469766
5610,96.89119170984456,4.470456502984197,4.511049632314066,1.1489741573888939
5620,97.06390328151986,4.429909763730488,4.468254687909503,0.9587770125560607
5630,97.23661485319516,4.688964369061062,4.722409870515781,1.0302981539542468
5640,97.40932642487047,4.482755893799822,4.520450705212447,1.1497184819478081
5650,97.58203799654576,4.2356969274153755,4.272019271287409,1.2643963767632556
5660,97.75474956822107,4.511966465375917,4.545867828847194,1.0230994671933893
5670,97.92746113989638,4.530645584320782,4.564596776559208,1.1645060407857712
5680,98.10017271157167,4.5459778018750026,4.587779829429328,1.063336922045699
5690,98.27288428324698,4.27403311089503,4.310645603235912,1.1925311522546491
5700,98.44559585492227,4.586145018968506,4.622423615722433,0.8148959601294072
5710,98.61830742659758,4.341758587743098,4.381547191185212,0.9685250123860671
5720,98.79101899827289,4.392947204535474,4.431237241582347,1.1351861050865217
5730,98.96373056994818,4.592059871716192,4.633913862895915,1.039817456879341
5740,99.13644214162349,4.600142977740978,4.638428753777361,0.9463499374152117
5750,99.3091537132988,4.460264670629775,4.4978704976528014,1.115144193680945
5760,99.48186528497409,4.300850327622671,4.333068409272513,0.9782781983581847
5770,99.6545768566494,4.395930764756187,4.436809077058251,0.9162562968340033
5780,99.82728842832469,4.4526470863755945,4.489909844155548,0.9167222824421882
