Time_ns,PC1,PC2
183.4,-147.41852,29.379099
183.5,-142.13318,23.906164
183.6,-150.93,22.716925
183.7,-142.85724,21.773474
183.8,-148.62315,29.035461
183.9,-142.17508,27.311964
184.0,-133.32578,26.606638
184.1,-136.80019,32.66961
184.2,-126.008705,25.289108
184.3,-124.30116,24.610342
184.4,-130.55626,25.40522
184.5,-128.02539,19.405367
184.6,-132.89787,15.70914
184.7,-137.6266,29.958515
184.8,-140.19493,25.962173
184.9,-140.38867,23.795156
185.0,-147.08711,26.831602
185.1,-140.65681,28.773872
185.2,-143.97736,29.294718
185.3,-149.54161,38.311916
185.4,-151.63605,27.43941
185.5,-144.0926,30.164831
185.6,-140.40747,28.15463
185.7,-134.74782,21.730335
185.8,-144.9417,30.669977
185.9,-135.17926,25.640184
186.0,-143.5237,36.652412
186.1,-145.35536,37.37567
186.2,-141.62564,49.217316
186.3,-130.84839,39.427162
186.4,-117.53324,38.149956
186.5,-130.73663,44.399353
186.6,-135.29527,48.24762
186.7,-135.59402,38.660084
186.8,-134.761,35.787052
186.9,-127.78322,34.03788
187.0,-144.5915,30.443079
187.1,-135.81186,46.152622
187.2,-140.74886,42.536945
187.3,-131.83832,41.21696
187.4,-135.66866,38.054306
187.5,-142.46179,36.02228
187.6,-139.4418,40.840576
187.7,-135.67865,38.15435
187.8,-143.88605,34.83291
187.9,-143.7615,39.693752
188.0,-130.1499,35.34089
188.1,-132.21626,32.435337
188.2,-135.59268,36.360542
188.3,-136.65985,32.672314
188.4,-133.74452,38.90756
188.5,-136.50864,44.77454
188.6,-139.44107,37.165108
188.7,-148.0081,37.98193
188.8,-139.77419,41.323433
188.9,-132.98546,38.468544
189.0,-144.4038,28.913834
189.1,-147.2731,34.641983
189.2,-152.39319,45.116146
189.3,-152.3212,34.51318
189.4,-144.64029,28.389973
189.5,-138.35046,31.34978
189.6,-145.46654,21.675882
189.7,-140.41429,30.622774
189.8,-141.52736,22.998577
189.9,-135.8694,30.93769
190.0,-135.32338,28.821457
190.1,-143.87054,32.10455
190.2,-127.471085,27.292955
190.3,-141.48685,25.025723
190.4,-149.28033,35.609917
190.5,-148.94511,33.19383
190.6,-147.66423,39.35921
190.7,-148.10374,35.774105
190.8,-137.12048,32.716537
190.9,-139.20828,39.019386
191.0,-134.5715,41.747005
191.1,-133.19228,36.389683
191.2,-139.98581,44.794952
191.3,-128.54482,37.200798
191.4,-135.98277,46.053963
191.5,-132.18288,50.134357
191.6,-130.60089,53.173805
191.7,-125.39625,53.40809
191.8,-130.35576,44.517265
191.9,-145.38852,54.674973
192.0,-141.3522,53.892483
192.1,-148.6576,47.914776
192.2,-146.39574,50.438778
192.3,-139.50746,51.624695
192.4,-150.60515,60.09584
192.5,-144.07799,57.05874
192.6,-140.20387,53.67914
192.7,-139.96587,55.1955
192.8,-129.739,49.391846
192.9,-138.16502,50.324856
193.0,-134.78133,40.609505
193.1,-137.76973,47.120895
193.2,-147.54558,41.84005
193.3,-141.65189,46.052437
193.4,-135.78601,50.199177
193.5,-140.92522,56.832726
193.6,-144.5654,51.13705
193.7,-141.30482,50.71685
193.8,-129.25151,48.39249
193.9,-128.61288,48.853783
194.0,-129.84877,51.765488
194.1,-138.20547,54.86218
194.2,-134.53261,50.30721
194.3,-131.70331,40.110054
194.4,-140.75755,44.417957
194.5,-144.06934,42.28855
194.6,-140.45203,37.501175
194.7,-131.84969,43.725647
194.8,-136.81055,52.27432
194.9,-136.64818,49.778793
195.0,-140.17183,40.28135
195.1,-145.6206,46.317226
195.2,-145.57681,57.47714
195.3,-140.95364,45.697796
195.4,-139.78006,46.291824
195.5,-139.40726,42.81897
195.6,-144.77702,44.59716
195.7,-145.07893,54.070614
195.8,-150.59753,46.37817
195.9,-139.80447,44.444828
196.0,-141.12927,42.13535
196.1,-132.4038,46.51285
196.2,-150.37363,49.68698
196.3,-143.6947,33.384434
196.4,-151.2287,32.71664
196.5,-152.07605,38.255486
196.6,-155.41452,42.717484
196.7,-150.86998,44.926914
196.8,-161.41286,48.456657
196.9,-158.5408,44.24559
197.0,-147.13896,37.748238
197.1,-150.8224,35.40936
197.2,-152.64949,39.730904
197.3,-138.67877,37.991547
197.4,-141.12512,34.02842
197.5,-137.14688,35.68741
197.6,-138.33931,39.813606
197.7,-134.96907,39.858513
197.8,-143.00043,44.486652
197.9,-138.92406,43.092945
198.0,-150.09619,35.07719
198.1,-144.77943,29.181374
198.2,-133.86136,30.182188
198.3,-126.01415,16.462715
198.4,-126.94263,32.254124
198.5,-137.33183,34.052135
198.6,-136.47017,31.152256
198.7,-131.83708,24.032658
198.8,-134.9208,28.100386
198.9,-133.75203,24.881498
199.0,-129.62111,25.925287
199.1,-135.63525,32.10309
199.2,-144.61867,26.86664
199.3,-135.74657,12.357368
199.4,-137.09512,22.56006
199.5,-143.59814,25.228552
199.6,-132.9448,19.168957
199.7,-142.46518,20.10346
199.8,-128.7932,25.270767
199.9,-132.3637,16.198622
200.0,-127.05823,20.139668
