#Frame    epair[bond] epair[angle]   epair[dih] epair[vdw14] epair[elec14]   epair[vdw]  epair[elec] epair[total]
     172    1039.2630      61.1799       9.4364       4.6845       82.0359     487.8570     -12.0532    1672.4035
     173    1067.3405      48.0936      11.7221       3.0190       82.1164     483.1657     -12.4836    1682.9738
     174    1049.5921      52.5703      10.5399       4.6822       81.5414     484.3614     -12.1900    1671.0974
     175    1049.5585      50.3065      11.2820       2.5279       81.9488     479.3753     -10.8360    1664.1630
     176    1047.2899      52.0708       8.1112       2.3780       81.5547     486.8142     -10.0844    1668.1344
     177    1040.7622      54.3654       9.8038       3.3828       81.8388     490.7936     -11.9983    1668.9481
     178    1016.7773      50.8226      11.8359       1.8815       82.9809     516.3641     -10.9821    1669.6802
     179    1035.1414      59.1338      11.4616       3.0477       82.8151     489.2018     -12.5571    1668.2443
     180    1031.1224      52.7335      15.4355       5.1511       82.8951     501.8967     -12.3660    1676.8684
     181    1054.7538      67.4479      11.3422       2.5289       82.6177     467.1843      -9.2797    1676.5951
     182    1036.5053      49.9174      19.1654       4.3079       83.9283     493.1427     -13.4983    1673.4687
     183    1035.9115      55.0128      11.1371       3.9310       81.6820     492.5160     -12.5736    1667.6169
     184    1043.4921      49.9009       9.4073       4.5992       83.0447     489.0225     -12.4533    1667.0134
     185    1033.9298      61.0984      10.7451       3.0374       80.8817     488.8034      -9.7421    1668.7539
     186    1011.9160      61.5438      10.4762       3.8061       83.1144     510.6788     -11.2902    1670.2451
     187    1038.0222      54.7974      10.5482       4.7888       83.8023     484.6652     -10.9277    1665.6964
     188    1091.9117      56.2290       8.5658       3.0014       82.1155     439.6438     -11.6096    1669.8577
     189    1022.1746      55.0692      13.2769       3.7290       84.4997     508.0717     -12.9813    1673.8399
     190    1058.8636      55.2831       9.7353       2.5830       82.0097     472.3558     -12.8272    1668.0033
     191    1014.6247      65.5688       8.4179       2.5747       83.9283     505.9113     -11.5915    1669.4342
     192    1035.7283      51.7204      10.5905       2.9363       81.2144     499.0950     -13.2111    1668.0739
     193    1023.1582      56.5038      11.1920       5.1383       81.0126     508.9338      -8.9450    1676.9937
     194    1033.3700      65.3934      11.1959       4.4743       81.9862     489.0016     -12.8548    1672.5666
     195    1020.8522      61.2667      12.5209       4.5482       82.0639     501.8371     -11.3647    1671.7242
     196    1050.1311      52.7287      11.9100       2.8117       82.9911     486.4730     -12.0566    1674.9890
     197    1028.5827      66.6044      11.5323       5.0651       80.2069     497.3890     -12.2512    1677.1291
     198    1017.4054      63.5208      12.4411       3.0729       81.7753     507.4154     -12.8371    1672.7938
     199    1048.3413      66.8808      10.3774       3.6247       81.5103     477.0367     -13.1358    1674.6353
     200    1017.4098      61.4124      12.6314       5.4834       80.7193     512.0308     -12.0703    1677.6168
     201    1024.2360      57.2689      10.2418       3.6456       81.7565     499.8563     -13.0640    1663.9412
